id,label,properties
9051,story,"{""path"":""de.wossidia.xmd-s001-000-005-946"",""title"":""[5946] Versunkene Glocke / Ort"",""__unique"":[""path""],""__label"":""story""}"
9910,story,"{""path"":""de.wossidia.xmd-s001-000-014-759"",""title"":""[14759] Hexenbusch von Groß-Varchow"",""__unique"":[""path""],""__label"":""story""}"
9820,story,"{""path"":""de.wossidia.xmd-s001-000-008-347"",""title"":""[8347] Gangsage: unterirdischer Gang - Verwünschtes im Gang in Grubenhagen"",""__unique"":[""path""],""__label"":""story""}"
13094,story,"{""path"":""de.wossidia.xmd-s001-000-015-195"",""title"":""[15195] Die tanzenden Mädchen"",""__unique"":[""path""],""__label"":""story""}"
11162,story,"{""path"":""de.wossidia.xmd-s001-000-012-737"",""title"":""[12737] Zwerge: Rat, Sülmdahn, Totensage, Joop"",""__unique"":[""path""],""__label"":""story""}"
13650,story,"{""path"":""de.wossidia.xmd-s001-000-005-754"",""title"":""[5754] Viting - raubt Mädchen - 7 Söhne - verraten"",""__unique"":[""path""],""__label"":""story""}"
4444,story,"{""path"":""de.wossidia.xmd-s001-000-015-138"",""title"":""[15138] Das Rossewitzer Schloß bei Lage"",""__unique"":[""path""],""__label"":""story""}"
19827,story,"{""path"":""de.wossidia.xmd-s001-000-006-345"",""title"":""[6345] Schweden"",""__unique"":[""path""],""__label"":""story""}"
1815,story,"{""path"":""de.wossidia.xmd-s001-000-013-230"",""title"":""[13230] Gegen Zahnweh"",""__unique"":[""path""],""__label"":""story""}"
6843,story,"{""path"":""de.wossidia.xmd-s001-000-008-397"",""title"":""[8397] Tote: Wiederkehr"",""__unique"":[""path""],""__label"":""story""}"
16321,story,"{""path"":""de.wossidia.xmd-s001-000-005-452"",""title"":""[5452] Gang"",""__unique"":[""path""],""__label"":""story""}"
12814,story,"{""path"":""de.wossidia.xmd-s001-000-007-907"",""title"":""[7907] Untergang: Schloss"",""__unique"":[""path""],""__label"":""story""}"
759,story,"{""path"":""de.wossidia.xmd-s001-000-006-214"",""title"":""[6214] Totentanz"",""__unique"":[""path""],""__label"":""story""}"
14058,story,"{""path"":""de.wossidia.xmd-s001-000-012-489"",""title"":""[12489] Hexen - Stroh etc."",""__unique"":[""path""],""__label"":""story""}"
5040,story,"{""path"":""de.wossidia.xmd-s001-000-004-276"",""title"":""[4276] Tierliebe"",""__unique"":[""path""],""__label"":""story""}"
6787,story,"{""path"":""de.wossidia.xmd-s001-000-009-741"",""title"":""[9741] Geldfeuer: Kohlen auf Pfeife"",""__unique"":[""path""],""__label"":""story""}"
14318,story,"{""path"":""de.wossidia.xmd-s001-000-005-386"",""title"":""[5386] Untergang einer Burg in Brunshaupten"",""__unique"":[""path""],""__label"":""story""}"
17668,story,"{""path"":""de.wossidia.xmd-s001-000-002-029"",""title"":""[2029] nicht grugen"",""__unique"":[""path""],""__label"":""story""}"
18227,story,"{""path"":""de.wossidia.xmd-s001-000-007-791"",""title"":""[7791] Räuber / Aufenthaltsort"",""__unique"":[""path""],""__label"":""story""}"
4538,story,"{""path"":""de.wossidia.xmd-s001-000-009-453"",""title"":""[9453] Aalblüser und Entheiligung des Feiertages"",""__unique"":[""path""],""__label"":""story""}"
5058,story,"{""path"":""de.wossidia.xmd-s001-000-006-818"",""title"":""[6818] Gestohlene Glocke"",""__unique"":[""path""],""__label"":""story""}"
15538,story,"{""path"":""de.wossidia.xmd-s001-000-008-775"",""title"":""[8775] Raubritter: Erwähnung"",""__unique"":[""path""],""__label"":""story""}"
18320,story,"{""path"":""de.wossidia.xmd-s001-000-004-322"",""title"":""[4322] Pest"",""__unique"":[""path""],""__label"":""story""}"
9109,story,"{""path"":""de.wossidia.xmd-s001-000-011-345"",""title"":""[11345] Gegen Inschott"",""__unique"":[""path""],""__label"":""story""}"
19939,story,"{""path"":""de.wossidia.xmd-s001-000-000-102"",""title"":""[102] Strafe für den Leichenfledderer"",""__unique"":[""path""],""__label"":""story""}"
6228,story,"{""path"":""de.wossidia.xmd-s001-000-003-235"",""title"":""[3235] De Tiet is hier, de Minsch noch nich"",""__unique"":[""path""],""__label"":""story""}"
7684,story,"{""path"":""de.wossidia.xmd-s001-000-004-561"",""title"":""[4561] Gälknoeker: Streiche"",""__unique"":[""path""],""__label"":""story""}"
12094,story,"{""path"":""de.wossidia.xmd-s001-000-000-212"",""title"":""[212] Kette und Ring als Strafe"",""__unique"":[""path""],""__label"":""story""}"
16860,story,"{""path"":""de.wossidia.xmd-s001-000-012-028"",""title"":""[12028] Zwerge: Abzug"",""__unique"":[""path""],""__label"":""story""}"
3776,story,"{""path"":""de.wossidia.xmd-s001-000-012-540"",""title"":""[12540] Hexen - Blocksberg Varia"",""__unique"":[""path""],""__label"":""story""}"
12141,story,"{""path"":""de.wossidia.xmd-s001-000-007-044"",""title"":""[7044] Werber"",""__unique"":[""path""],""__label"":""story""}"
11212,story,"{""path"":""de.wossidia.xmd-s001-000-009-209"",""title"":""[9209] Kirchenbau: Bau aufgrund von Gelübde"",""__unique"":[""path""],""__label"":""story""}"
6839,story,"{""path"":""de.wossidia.xmd-s001-000-004-825"",""title"":""[4825] Namensgebung Dorf: Ivenack"",""__unique"":[""path""],""__label"":""story""}"
12748,story,"{""path"":""de.wossidia.xmd-s001-000-007-683"",""title"":""[7683] Visionen: Soldaten"",""__unique"":[""path""],""__label"":""story""}"
13041,story,"{""path"":""de.wossidia.xmd-s001-000-010-007"",""title"":""[10007] Schatzgräber / Teufel"",""__unique"":[""path""],""__label"":""story""}"
18775,story,"{""path"":""de.wossidia.xmd-s001-000-002-004"",""title"":""[2004] nicht grugen"",""__unique"":[""path""],""__label"":""story""}"
9657,story,"{""path"":""de.wossidia.xmd-s001-000-013-686"",""title"":""[13686] Rethra: Schatz im Schloßberg"",""__unique"":[""path""],""__label"":""story""}"
16218,story,"{""path"":""de.wossidia.xmd-s001-000-000-073"",""title"":""[73] Mit Peitsche und Knüppel"",""__unique"":[""path""],""__label"":""story""}"
14539,story,"{""path"":""de.wossidia.xmd-s001-000-006-669"",""title"":""[6669] Störtebecker / Aufenthaltsort"",""__unique"":[""path""],""__label"":""story""}"
3543,story,"{""path"":""de.wossidia.xmd-s001-000-008-725"",""title"":""[8725] Frevel: Stein"",""__unique"":[""path""],""__label"":""story""}"
5617,story,"{""path"":""de.wossidia.xmd-s001-000-001-053"",""title"":""[1053] Frevelsagen"",""__unique"":[""path""],""__label"":""story""}"
2567,story,"{""path"":""de.wossidia.xmd-s001-000-014-845"",""title"":""[14845] Die Russengrube"",""__unique"":[""path""],""__label"":""story""}"
12106,story,"{""path"":""de.wossidia.xmd-s001-000-008-412"",""title"":""[8412] Glocke läutet von selbst"",""__unique"":[""path""],""__label"":""story""}"
8719,story,"{""path"":""de.wossidia.xmd-s001-000-009-031"",""title"":""[9031] Schatz: Geldfeuer bannen durch hineinwerfen"",""__unique"":[""path""],""__label"":""story""}"
16183,story,"{""path"":""de.wossidia.xmd-s001-000-010-714"",""title"":""[10714] Hexe - Worauf"",""__unique"":[""path""],""__label"":""story""}"
11592,story,"{""path"":""de.wossidia.xmd-s001-000-007-680"",""title"":""[7680] Visionen: Gebäude"",""__unique"":[""path""],""__label"":""story""}"
17460,story,"{""path"":""de.wossidia.xmd-s001-000-014-130"",""title"":""[14130] Rethra: Krögerbrook / Schloß"",""__unique"":[""path""],""__label"":""story""}"
1177,story,"{""path"":""de.wossidia.xmd-s001-000-014-476"",""title"":""[14476] Rethra: Schloss Fürstenhagen"",""__unique"":[""path""],""__label"":""story""}"
3492,story,"{""path"":""de.wossidia.xmd-s001-000-007-617"",""title"":""[7617] Gang im Zusammenhang mit Burgwall"",""__unique"":[""path""],""__label"":""story""}"
18188,story,"{""path"":""de.wossidia.xmd-s001-000-010-510"",""title"":""[10510] Gegen Zahnschmerzen"",""__unique"":[""path""],""__label"":""story""}"
11057,story,"{""path"":""de.wossidia.xmd-s001-000-004-809"",""title"":""[4809] Scheidengänger"",""__unique"":[""path""],""__label"":""story""}"
18274,story,"{""path"":""de.wossidia.xmd-s001-000-003-160"",""title"":""[3160] Mecklenburg"",""__unique"":[""path""],""__label"":""story""}"
10808,story,"{""path"":""de.wossidia.xmd-s001-000-008-620"",""title"":""[8620] Schatz: Geld brennen"",""__unique"":[""path""],""__label"":""story""}"
4180,story,"{""path"":""de.wossidia.xmd-s001-000-004-667"",""title"":""[4667] Witzin"",""__unique"":[""path""],""__label"":""story""}"
13600,story,"{""path"":""de.wossidia.xmd-s001-000-005-967"",""title"":""[5967] Glocken kommen zu bestimmter Zeit heraus"",""__unique"":[""path""],""__label"":""story""}"
14646,story,"{""path"":""de.wossidia.xmd-s001-000-001-398"",""title"":""[1398] Schellfisch, Placken"",""__unique"":[""path""],""__label"":""story""}"
18313,story,"{""path"":""de.wossidia.xmd-s001-000-009-498"",""title"":""[9498] Berg: non movere / heilige Berge"",""__unique"":[""path""],""__label"":""story""}"
10187,story,"{""path"":""de.wossidia.xmd-s001-000-010-828"",""title"":""[10828] Hexen - Wann"",""__unique"":[""path""],""__label"":""story""}"
5861,story,"{""path"":""de.wossidia.xmd-s001-000-009-322"",""title"":""[9322] Raubritter: Reichtum, Schätze"",""__unique"":[""path""],""__label"":""story""}"
16695,story,"{""path"":""de.wossidia.xmd-s001-000-012-200"",""title"":""[12200] Hexen - Am Vieh"",""__unique"":[""path""],""__label"":""story""}"
7267,story,"{""path"":""de.wossidia.xmd-s001-000-007-273"",""title"":""[7273] Frevel: Stadt Ramm"",""__unique"":[""path""],""__label"":""story""}"
8878,story,"{""path"":""de.wossidia.xmd-s001-000-010-146"",""title"":""[10146] Geldfeuer: man darf beim Heben nicht sprechen"",""__unique"":[""path""],""__label"":""story""}"
6481,story,"{""path"":""de.wossidia.xmd-s001-000-002-257"",""title"":""[2257] der Tote will seine Ruhe haben"",""__unique"":[""path""],""__label"":""story""}"
17905,story,"{""path"":""de.wossidia.xmd-s001-000-013-028"",""title"":""[13028] Zwerge: Hebamme-Gevatter, Hochzeit"",""__unique"":[""path""],""__label"":""story""}"
3456,story,"{""path"":""de.wossidia.xmd-s001-000-007-603"",""title"":""[7603] Untergang Varia"",""__unique"":[""path""],""__label"":""story""}"
10869,story,"{""path"":""de.wossidia.xmd-s001-000-008-813"",""title"":""[8813] Raubritter: Erwähnung"",""__unique"":[""path""],""__label"":""story""}"
19651,story,"{""path"":""de.wossidia.xmd-s001-000-011-715"",""title"":""[11715] Gegen das Rote Wasser"",""__unique"":[""path""],""__label"":""story""}"
14134,story,"{""path"":""de.wossidia.xmd-s001-000-014-354"",""title"":""[14354] Rethra: Feldberg"",""__unique"":[""path""],""__label"":""story""}"
16350,story,"{""path"":""de.wossidia.xmd-s001-000-010-503"",""title"":""[10503] Verfangen"",""__unique"":[""path""],""__label"":""story""}"
13044,story,"{""path"":""de.wossidia.xmd-s001-000-008-613"",""title"":""[8613] Schatz: Geld brennen"",""__unique"":[""path""],""__label"":""story""}"
18491,story,"{""path"":""de.wossidia.xmd-s001-000-007-551"",""title"":""[7551] Ewig leben"",""__unique"":[""path""],""__label"":""story""}"
7759,story,"{""path"":""de.wossidia.xmd-s001-000-003-723"",""title"":""[3723] Teufel will Toten holen"",""__unique"":[""path""],""__label"":""story""}"
16719,story,"{""path"":""de.wossidia.xmd-s001-000-008-088"",""title"":""[8088] Unterirdischer Gang in Zusammenhang mit Kirche in Schloen"",""__unique"":[""path""],""__label"":""story""}"
1925,story,"{""path"":""de.wossidia.xmd-s001-000-004-502"",""title"":""[4502] Gälknoeker: Spukt unter Brücke"",""__unique"":[""path""],""__label"":""story""}"
4018,story,"{""path"":""de.wossidia.xmd-s001-000-015-514"",""title"":""[15514] Lattenstieger"",""__unique"":[""path""],""__label"":""story""}"
14224,story,"{""path"":""de.wossidia.xmd-s001-000-003-499"",""title"":""[3499] Entstehung"",""__unique"":[""path""],""__label"":""story""}"
18248,story,"{""path"":""de.wossidia.xmd-s001-000-009-895"",""title"":""[9895] Ritterburg: nicht fertig bauen"",""__unique"":[""path""],""__label"":""story""}"
10312,story,"{""path"":""de.wossidia.xmd-s001-000-006-689"",""title"":""[6689] Störtebecker / Aufenthaltsort"",""__unique"":[""path""],""__label"":""story""}"
16115,story,"{""path"":""de.wossidia.xmd-s001-000-014-318"",""title"":""[14318] Rethra: Amtshauptmann"",""__unique"":[""path""],""__label"":""story""}"
6532,story,"{""path"":""de.wossidia.xmd-s001-000-008-778"",""title"":""[8778] Raubritter: Erwähnung"",""__unique"":[""path""],""__label"":""story""}"
15668,story,"{""path"":""de.wossidia.xmd-s001-000-010-847"",""title"":""[10847] Zwerge: Leihverkehr"",""__unique"":[""path""],""__label"":""story""}"
18479,story,"{""path"":""de.wossidia.xmd-s001-000-013-149"",""title"":""[13149] Gegen Zahnweh und Gicht"",""__unique"":[""path""],""__label"":""story""}"
19275,story,"{""path"":""de.wossidia.xmd-s001-000-006-581"",""title"":""[6581] Schruckfoot / raubt Mädchen - entkommt"",""__unique"":[""path""],""__label"":""story""}"
8054,story,"{""path"":""de.wossidia.xmd-s001-000-012-903"",""title"":""[12903] Zwerge: Varia"",""__unique"":[""path""],""__label"":""story""}"
19408,story,"{""path"":""de.wossidia.xmd-s001-000-014-447"",""title"":""[14447] Rethra: De Schimmel von 'n Klapperbarg"",""__unique"":[""path""],""__label"":""story""}"
873,story,"{""path"":""de.wossidia.xmd-s001-000-002-181"",""title"":""[2181] Belagerung"",""__unique"":[""path""],""__label"":""story""}"
2747,story,"{""path"":""de.wossidia.xmd-s001-000-010-246"",""title"":""[10246] Goldene Wiege"",""__unique"":[""path""],""__label"":""story""}"
17931,story,"{""path"":""de.wossidia.xmd-s001-000-015-051"",""title"":""[[Text: [15051] Erlösung von drei Frauen], [Text: Erlösung von drei Frauen]]"",""__unique"":[""path""],""__label"":""story""}"
10397,story,"{""path"":""de.wossidia.xmd-s001-000-014-798"",""title"":""[14798] Gespenstige Thiere bei Mummendorf"",""__unique"":[""path""],""__label"":""story""}"
3916,story,"{""path"":""de.wossidia.xmd-s001-000-001-468"",""title"":""[1468] Hexe Allgemeines"",""__unique"":[""path""],""__label"":""story""}"
645,story,"{""path"":""de.wossidia.xmd-s001-000-014-701"",""title"":""[[Text: [14701] Unterirdische im Schloßberg bei Zierstorf], [Text: Unterirdische im Schloßberg bei Zierstorf]]"",""__unique"":[""path""],""__label"":""story""}"
19542,story,"{""path"":""de.wossidia.xmd-s001-000-005-872"",""title"":""[5872] Untergang einer Kirche zwischen Karenz und Malk"",""__unique"":[""path""],""__label"":""story""}"
6179,story,"{""path"":""de.wossidia.xmd-s001-000-011-640"",""title"":""[11640] Gegen Warzen"",""__unique"":[""path""],""__label"":""story""}"
9638,story,"{""path"":""de.wossidia.xmd-s001-000-000-989"",""title"":""[989] eiserne Kette tragen"",""__unique"":[""path""],""__label"":""story""}"
4703,story,"{""path"":""de.wossidia.xmd-s001-000-014-100"",""title"":""[14100] Rethra / Weidendamm"",""__unique"":[""path""],""__label"":""story""}"
5297,story,"{""path"":""de.wossidia.xmd-s001-000-003-793"",""title"":""[3793] Kirche / Helpt"",""__unique"":[""path""],""__label"":""story""}"
19364,story,"{""path"":""de.wossidia.xmd-s001-000-012-402"",""title"":""[12402] Hexen - Buttern, Melken"",""__unique"":[""path""],""__label"":""story""}"
4068,story,"{""path"":""de.wossidia.xmd-s001-000-015-528"",""title"":""[15528] Moort in Säbenrand"",""__unique"":[""path""],""__label"":""story""}"
12800,story,"{""path"":""de.wossidia.xmd-s001-000-003-310"",""title"":""[3310] Wagen fällt hinein"",""__unique"":[""path""],""__label"":""story""}"
10553,story,"{""path"":""de.wossidia.xmd-s001-000-001-971"",""title"":""[1971] Wasser / Opfer"",""__unique"":[""path""],""__label"":""story""}"
12611,story,"{""path"":""de.wossidia.xmd-s001-000-009-213"",""title"":""[9213] Geld für Kirchenbau (Schatz) in Kirche verborgen"",""__unique"":[""path""],""__label"":""story""}"
12105,story,"{""path"":""de.wossidia.xmd-s001-000-011-015"",""title"":""[11015] Schlüsselloch der Kirche pusten"",""__unique"":[""path""],""__label"":""story""}"
8683,story,"{""path"":""de.wossidia.xmd-s001-000-013-330"",""title"":""[13330] Gegen Schwindel"",""__unique"":[""path""],""__label"":""story""}"
8480,story,"{""path"":""de.wossidia.xmd-s001-000-006-922"",""title"":""[6922] Schinderhannes - edler Räuber"",""__unique"":[""path""],""__label"":""story""}"
13252,story,"{""path"":""de.wossidia.xmd-s001-000-001-943"",""title"":""[1943] Lindwurm"",""__unique"":[""path""],""__label"":""story""}"
3760,story,"{""path"":""de.wossidia.xmd-s001-000-002-226"",""title"":""[2226] Spuk"",""__unique"":[""path""],""__label"":""story""}"
16944,story,"{""path"":""de.wossidia.xmd-s001-000-006-381"",""title"":""[6381] 7-jähriger Krieg"",""__unique"":[""path""],""__label"":""story""}"
8612,story,"{""path"":""de.wossidia.xmd-s001-000-010-230"",""title"":""[10230] Schätze: Sarg"",""__unique"":[""path""],""__label"":""story""}"
5216,story,"{""path"":""de.wossidia.xmd-s001-000-005-098"",""title"":""[5098] Scheidengänger"",""__unique"":[""path""],""__label"":""story""}"
19998,story,"{""path"":""de.wossidia.xmd-s001-000-015-084"",""title"":""[[Text: [15084] Untergegangene Stadt bei Kessin], [Text: Untergegangene Stadt bei Kessin]]"",""__unique"":[""path""],""__label"":""story""}"
716,story,"{""path"":""de.wossidia.xmd-s001-000-010-286"",""title"":""[10286] Goldene Wiege in urgeschichtlichem Denkmal"",""__unique"":[""path""],""__label"":""story""}"
7438,story,"{""path"":""de.wossidia.xmd-s001-000-001-975"",""title"":""[1975] Wasser / Opfer"",""__unique"":[""path""],""__label"":""story""}"
17676,story,"{""path"":""de.wossidia.xmd-s001-000-014-905"",""title"":""[14905] Scheidegänger"",""__unique"":[""path""],""__label"":""story""}"
18343,story,"{""path"":""de.wossidia.xmd-s001-000-008-112"",""title"":""[8112] Lokalsage: Bild"",""__unique"":[""path""],""__label"":""story""}"
8725,story,"{""path"":""de.wossidia.xmd-s001-000-002-094"",""title"":""[2094] Gelände"",""__unique"":[""path""],""__label"":""story""}"
16759,story,"{""path"":""de.wossidia.xmd-s001-000-002-570"",""title"":""[2570] Franzosen"",""__unique"":[""path""],""__label"":""story""}"
376,story,"{""path"":""de.wossidia.xmd-s001-000-009-911"",""title"":""[9911] Schloss: verwünscht"",""__unique"":[""path""],""__label"":""story""}"
8501,story,"{""path"":""de.wossidia.xmd-s001-000-009-384"",""title"":""[9384] Tote: Wiederkehr"",""__unique"":[""path""],""__label"":""story""}"
17210,story,"{""path"":""de.wossidia.xmd-s001-000-008-881"",""title"":""[8881] Schatz: Geld brennen"",""__unique"":[""path""],""__label"":""story""}"
4167,story,"{""path"":""de.wossidia.xmd-s001-000-011-911"",""title"":""[11911] Riesen: Spielzeug"",""__unique"":[""path""],""__label"":""story""}"
6384,story,"{""path"":""de.wossidia.xmd-s001-000-002-224"",""title"":""[2224] Spuk"",""__unique"":[""path""],""__label"":""story""}"
5595,story,"{""path"":""de.wossidia.xmd-s001-000-008-440"",""title"":""[8440] Kirche / Tiere weisen Platz für Bau"",""__unique"":[""path""],""__label"":""story""}"
19937,story,"{""path"":""de.wossidia.xmd-s001-000-005-735"",""title"":""[5735] Viting - raubt Mädchen - 7 Söhne - verraten"",""__unique"":[""path""],""__label"":""story""}"
6117,story,"{""path"":""de.wossidia.xmd-s001-000-011-668"",""title"":""[11668] Wenn es nicht hilft, dann bleibt es wie es ist"",""__unique"":[""path""],""__label"":""story""}"
10600,story,"{""path"":""de.wossidia.xmd-s001-000-001-030"",""title"":""[1030] eiserne Kette tragen"",""__unique"":[""path""],""__label"":""story""}"
3417,story,"{""path"":""de.wossidia.xmd-s001-000-014-065"",""title"":""[14065] Rethra: Carwitz"",""__unique"":[""path""],""__label"":""story""}"
2306,story,"{""path"":""de.wossidia.xmd-s001-000-003-568"",""title"":""[3568] Grundlos"",""__unique"":[""path""],""__label"":""story""}"
12276,story,"{""path"":""de.wossidia.xmd-s001-000-007-871"",""title"":""[7871] Hufeisen verkehrt"",""__unique"":[""path""],""__label"":""story""}"
6330,story,"{""path"":""de.wossidia.xmd-s001-000-011-324"",""title"":""[11324] Gegen Gicht"",""__unique"":[""path""],""__label"":""story""}"
19200,story,"{""path"":""de.wossidia.xmd-s001-000-014-719"",""title"":""[[Text: [14719] Unterirdische in Krötengestalt], [Text: Unterirdische in Krötengestalt]]"",""__unique"":[""path""],""__label"":""story""}"
14384,story,"{""path"":""de.wossidia.xmd-s001-000-008-574"",""title"":""[8574] Schatz: Geld brennen"",""__unique"":[""path""],""__label"":""story""}"
17663,story,"{""path"":""de.wossidia.xmd-s001-000-002-001"",""title"":""[2001] nicht grugen"",""__unique"":[""path""],""__label"":""story""}"
4959,story,"{""path"":""de.wossidia.xmd-s001-000-010-487"",""title"":""[10487] Gegen Verrenken"",""__unique"":[""path""],""__label"":""story""}"
12399,story,"{""path"":""de.wossidia.xmd-s001-000-013-925"",""title"":""[13925] Rethra: Schloss Willenso"",""__unique"":[""path""],""__label"":""story""}"
18167,story,"{""path"":""de.wossidia.xmd-s001-000-004-861"",""title"":""[4861] Fischerdorf"",""__unique"":[""path""],""__label"":""story""}"
5176,story,"{""path"":""de.wossidia.xmd-s001-000-007-412"",""title"":""[7412] Räubernest wird ausgehoben - Schatz"",""__unique"":[""path""],""__label"":""story""}"
9295,story,"{""path"":""de.wossidia.xmd-s001-000-002-906"",""title"":""[2906] Opfer"",""__unique"":[""path""],""__label"":""story""}"
7049,story,"{""path"":""de.wossidia.xmd-s001-000-010-018"",""title"":""[10018] Schätze: Opfer"",""__unique"":[""path""],""__label"":""story""}"
16494,story,"{""path"":""de.wossidia.xmd-s001-000-010-339"",""title"":""[10339] Kirche: Licht, Orgelspiel, Musik in Kirche"",""__unique"":[""path""],""__label"":""story""}"
7512,story,"{""path"":""de.wossidia.xmd-s001-000-004-763"",""title"":""[4763] Hand aus Grab"",""__unique"":[""path""],""__label"":""story""}"
905,story,"{""path"":""de.wossidia.xmd-s001-000-014-675"",""title"":""[14675] Riesen bei Woldegk"",""__unique"":[""path""],""__label"":""story""}"
999,story,"{""path"":""de.wossidia.xmd-s001-000-010-084"",""title"":""[10084] Den gefundenen Schatz nimmt ein anderer"",""__unique"":[""path""],""__label"":""story""}"
5704,story,"{""path"":""de.wossidia.xmd-s001-000-000-917"",""title"":""[917] Frevel Gewitter"",""__unique"":[""path""],""__label"":""story""}"
4427,story,"{""path"":""de.wossidia.xmd-s001-000-003-828"",""title"":""[3828] Spuk"",""__unique"":[""path""],""__label"":""story""}"
8866,story,"{""path"":""de.wossidia.xmd-s001-000-001-427"",""title"":""[1427] de Seek drecht den Gesunnen"",""__unique"":[""path""],""__label"":""story""}"
19737,story,"{""path"":""de.wossidia.xmd-s001-000-002-946"",""title"":""[2946] Totenmesse"",""__unique"":[""path""],""__label"":""story""}"
4930,story,"{""path"":""de.wossidia.xmd-s001-000-007-148"",""title"":""[7148] Versunkene Glocke"",""__unique"":[""path""],""__label"":""story""}"
19847,story,"{""path"":""de.wossidia.xmd-s001-000-003-200"",""title"":""[3200] Persönlichkeiten"",""__unique"":[""path""],""__label"":""story""}"
10822,story,"{""path"":""de.wossidia.xmd-s001-000-013-691"",""title"":""[13691] Rethra: Raubritterbarg"",""__unique"":[""path""],""__label"":""story""}"
16646,story,"{""path"":""de.wossidia.xmd-s001-000-003-946"",""title"":""[3946] Gälknocker Wesensart"",""__unique"":[""path""],""__label"":""story""}"
11913,story,"{""path"":""de.wossidia.xmd-s001-000-008-605"",""title"":""[8605] Schatz: Geld brennen"",""__unique"":[""path""],""__label"":""story""}"
4248,story,"{""path"":""de.wossidia.xmd-s001-000-014-129"",""title"":""[14129] Rethra: Krögerbrook"",""__unique"":[""path""],""__label"":""story""}"
18149,story,"{""path"":""de.wossidia.xmd-s001-000-006-227"",""title"":""[6227] Tränenkrug"",""__unique"":[""path""],""__label"":""story""}"
17865,story,"{""path"":""de.wossidia.xmd-s001-000-005-938"",""title"":""[5938] Versunkene Glocke / Ort"",""__unique"":[""path""],""__label"":""story""}"
13251,story,"{""path"":""de.wossidia.xmd-s001-000-014-806"",""title"":""[[Text: [14806] Die Hinkelkule bei Sülten], [Text: Die Hinkelkule bei Sülten]]"",""__unique"":[""path""],""__label"":""story""}"
6630,story,"{""path"":""de.wossidia.xmd-s001-000-008-750"",""title"":""[8750] Steinkreuz"",""__unique"":[""path""],""__label"":""story""}"
16162,story,"{""path"":""de.wossidia.xmd-s001-000-008-666"",""title"":""[8666] Schatz: Geld brennen"",""__unique"":[""path""],""__label"":""story""}"
15760,story,"{""path"":""de.wossidia.xmd-s001-000-006-194"",""title"":""[6194] Lehrjunge"",""__unique"":[""path""],""__label"":""story""}"
4029,story,"{""path"":""de.wossidia.xmd-s001-000-014-713"",""title"":""[[Text: [14713] Unterirdische in Peccatel], [Text: Unterirdische in Peccatel]]"",""__unique"":[""path""],""__label"":""story""}"
14154,story,"{""path"":""de.wossidia.xmd-s001-000-013-880"",""title"":""[13880] Rethra: Hullerbusch / Kes'"",""__unique"":[""path""],""__label"":""story""}"
4188,story,"{""path"":""de.wossidia.xmd-s001-000-012-839"",""title"":""[12839] Zwerge: Stehlen Nahrung"",""__unique"":[""path""],""__label"":""story""}"
14554,story,"{""path"":""de.wossidia.xmd-s001-000-012-265"",""title"":""[12265] Hexen - quid"",""__unique"":[""path""],""__label"":""story""}"
7637,story,"{""path"":""de.wossidia.xmd-s001-000-001-342"",""title"":""[1342] Fuchs soll Fliegen jagen"",""__unique"":[""path""],""__label"":""story""}"
9399,story,"{""path"":""de.wossidia.xmd-s001-000-012-682"",""title"":""[12682] Zwerge: Wechselbalg"",""__unique"":[""path""],""__label"":""story""}"
3049,story,"{""path"":""de.wossidia.xmd-s001-000-006-799"",""title"":""[6799] Glocke für Arm und Reich"",""__unique"":[""path""],""__label"":""story""}"
18067,story,"{""path"":""de.wossidia.xmd-s001-000-009-705"",""title"":""[9705] Tote in Ruhe gestört"",""__unique"":[""path""],""__label"":""story""}"
949,story,"{""path"":""de.wossidia.xmd-s001-000-008-860"",""title"":""[8860] Schatz: Geld brennen"",""__unique"":[""path""],""__label"":""story""}"
9101,story,"{""path"":""de.wossidia.xmd-s001-000-009-545"",""title"":""[9545] Geld brennen: wird bewacht"",""__unique"":[""path""],""__label"":""story""}"
15864,story,"{""path"":""de.wossidia.xmd-s001-000-002-956"",""title"":""[2956] Totenmesse"",""__unique"":[""path""],""__label"":""story""}"
16111,story,"{""path"":""de.wossidia.xmd-s001-000-007-542"",""title"":""[7542] Ewig leben"",""__unique"":[""path""],""__label"":""story""}"
7894,story,"{""path"":""de.wossidia.xmd-s001-000-002-532"",""title"":""[2532] Tod anzeigen"",""__unique"":[""path""],""__label"":""story""}"
11208,story,"{""path"":""de.wossidia.xmd-s001-000-011-409"",""title"":""[11409] Gräte im Hals"",""__unique"":[""path""],""__label"":""story""}"
738,story,"{""path"":""de.wossidia.xmd-s001-000-007-775"",""title"":""[7775] Wiederkehr / Pastor"",""__unique"":[""path""],""__label"":""story""}"
6810,story,"{""path"":""de.wossidia.xmd-s001-000-006-539"",""title"":""[6539] Papedönke"",""__unique"":[""path""],""__label"":""story""}"
8276,story,"{""path"":""de.wossidia.xmd-s001-000-013-669"",""title"":""[13669] Rethra: Haussee"",""__unique"":[""path""],""__label"":""story""}"
16658,story,"{""path"":""de.wossidia.xmd-s001-000-002-566"",""title"":""[2566] Franzosen"",""__unique"":[""path""],""__label"":""story""}"
18656,story,"{""path"":""de.wossidia.xmd-s001-000-011-138"",""title"":""[11138] Zwerge: Leihverkehr"",""__unique"":[""path""],""__label"":""story""}"
